2020,6,-37.58,-29.74,-40.62,-40.01,-36.99,-20.49,-23.23,-32.63,-31.64,-35.06,-25.35,-21.82,-18.6,-25.31,-35.65,-31.9
2020,7,-37.97,-30.55,-40.78,-40.12,-37.38,-21.04,-23.36,-33.06,-32.61,-35.07,-25.72,-23.19,-18.38,-24.84,-35.61,-31.87
2020,8,-38.99,-31.87,-40.71,-40.94,-38.35,-21.06,-23.19,-34.09,-33.47,-36.15,-25.69,-23.92,-19.15,-25.67,-35.46,-33.2
2020,9,-40.78,-33.47,-41.14,-42.28,-39.28,-21.12,-25.04,-35.21,-33.42,-38.24,-25.62,-24.45,-19.04,-26.12,-36.35,-32.67
2020,10,-43.14,-34.73,-42.19,-41.8,-41.74,-21.74,-24.98,-36.57,-34.65,-38.91,-26.41,-24.92,-19.31,-26.47,-37.4,-34.16
2020,11,-42.95,-35.64,-42.53,-43.09,-42.31,-23.17,-25.46,-37.87,-35.86,-40.15,-27.19,-25.35,-20.87,-27.54,-38.4,-34.42
2020,12,-44.8,-35.99,-42.43,-43.35,-42.02,-22.75,-26.03,-38.78,-34.96,-40.99,-27.93,-25.57,-21.19,-27.02,-38.07,-34.77
2021,1,-43.75,-35.8,-42.31,-43.59,-42.72,-23.19,-26.05,-37.72,-35.45,-40.07,-27.49,-26.11,-20.65,-27.68,-38.26,-33.63
2021,2,-43.07,-36.06,-42.37,-42.54,-42.3,-22.61,-25.2,-36.62,-34.8,-39.8,-27.73,-25.71,-20.22,-27.2,-37.25,-34.81
2021,3,-42.32,-34.48,-42.08,-41.94,-41.09,-22.07,-25.29,-36.21,-33.81,-38.16,-26.75,-24.6,-20.13,-27.16,-37.56,-34.01
2021,4,-41.2,-32.67,-41.32,-41.45,-39.7,-21.37,-24.58,-35.14,-33.4,-37.23,-26.64,-24.03,-19.58,-26.06,-36.44,-33.29
2021,5,-39.98,-32.14,-41.0,-41.52,-38.89,-21.08,-24.33,-33.57,-32.91,-37.3,-25.91,-23.92,-18.3,-25.47,-35.83,-33.51
2021,6,-39.81,-32.18,-40.85,-41.65,-38.22,-21.29,-24.44,-33.48,-33.34,-36.66,-26.21,-24.86,-18.51,-25.52,-36.58,-33.24
2021,7,-41.0,-31.84,-41.12,-41.4,-38.94,-21.29,-24.01,-34.02,-33.7,-37.43,-25.46,-24.19,-19.26,-25.32,-36.5,-32.53
2021,8,-41.98,-34.52,-41.54,-41.93,-40.3,-22.25,-25.19,-35.57,-33.63,-37.89,-26.32,-24.34,-19.22,-26.38,-37.21,-33.55
2021,9,-43.05,-34.87,-41.86,-43.07,-42.11,-23.11,-25.54,-36.48,-34.47,-39.89,-27.2,-25.51,-20.15,-26.62,-37.37,-34.8
2021,10,-44.8,-36.61,-43.88,-43.43,-42.37,-22.8,-26.52,-39.05,-35.08,-40.95,-28.57,-26.5,-20.15,-28.18,-37.76,-34.82
2021,11,-45.3,-38.39,-43.52,-44.27,-44.36,-24.2,-26.81,-39.17,-35.54,-42.39,-28.67,-26.96,-20.38,-28.34,-38.93,-35.84
2021,12,-46.71,-37.32,-43.65,-43.5,-44.01,-23.75,-27.63,-39.6,-36.6,-43.02,-28.39,-26.67,-21.41,-28.91,-38.59,-35.35
2022,1,-46.75,-38.03,-43.86,-43.95,-44.53,-23.97,-27.08,-39.45,-36.66,-42.13,-29.2,-26.59,-21.49,-28.51,-38.45,-35.54
2022,2,-45.54,-36.88,-43.59,-43.28,-43.89,-24.0,-26.42,-38.06,-35.6,-41.67,-28.73,-26.1,-20.65,-27.9,-38.13,-35.45
2022,3,-44.88,-36.56,-42.29,-42.48,-42.4,-23.32,-26.92,-37.77,-34.13,-40.34,-27.67,-26.24,-20.5,-27.41,-37.58,-35.1
2022,4,-43.11,-35.59,-42.11,-42.9,-41.26,-23.21,-26.18,-36.77,-34.25,-39.56,-27.22,-25.04,-20.47,-26.95,-37.22,-34.12
2022,5,-42.94,-34.46,-41.55,-41.7,-39.97,-21.96,-25.95,-36.3,-33.79,-39.23,-27.22,-24.59,-20.15,-26.59,-37.05,-33.5
2022,6,-42.81,-34.82,-41.57,-42.43,-40.72,-21.86,-26.34,-36.25,-34.53,-38.51,-26.7,-24.59,-19.92,-27.32,-36.84,-33.68
2022,7,-43.41,-34.16,-42.13,-42.34,-40.74,-22.64,-25.21,-35.84,-33.74,-39.8,-27.84,-24.78,-19.64,-26.93,-37.63,-33.33
2022,8,-44.39,-36.46,-42.84,-43.03,-41.87,-22.93,-26.37,-36.93,-34.09,-40.74,-27.69,-24.88,-19.94,-26.78,-37.9,-34.73
2022,9,-45.7,-37.39,-42.48,-43.93,-43.14,-23.68,-27.06,-38.16,-35.32,-42.3,-28.81,-26.18,-21.37,-28.18,-38.61,-35.22
2022,10,-46.94,-38.23,-43.53,-44.2,-43.96,-24.34,-27.94,-38.96,-35.7,-43.44,-29.88,-27.47,-21.95,-28.36,-39.76,-35.73
2022,11,-47.88,-39.16,-43.81,-44.56,-45.68,-24.99,-28.27,-40.71,-36.56,-43.72,-29.85,-27.7,-22.49,-28.66,-38.98,-36.29
2022,12,-49.31,-40.69,-44.25,-45.55,-46.46,-25.4,-28.31,-41.88,-36.48,-44.13,-30.07,-27.33,-22.24,-29.11,-39.78,-35.95
2023,1,-47.73,-39.59,-43.77,-44.76,-45.75,-24.51,-28.47,-40.86,-36.44,-45.0,-29.89,-27.82,-21.85,-28.71,-39.57,-36.74
2023,2,-47.81,-39.41,-43.49,-45.06,-45.08,-25.37,-28.19,-40.71,-36.89,-43.83,-29.57,-27.6,-23.16,-28.25,-39.39,-35.88
2023,3,-46.77,-38.08,-43.26,-44.31,-44.41,-23.92,-27.82,-39.34,-35.9,-42.74,-29.3,-27.41,-21.83,-27.77,-38.93,-36.05
2023,4,-45.39,-37.08,-42.76,-43.43,-43.31,-24.25,-27.29,-37.34,-35.8,-42.07,-29.32,-26.96,-21.36,-27.76,-38.02,-35.96
2023,5,-44.76,-36.44,-43.13,-43.6,-42.24,-23.41,-26.56,-37.8,-34.97,-41.33,-29.11,-26.37,-19.99,-27.79,-37.38,-34.71
2023,6,-45.31,-36.87,-41.58,-43.93,-42.41,-23.52,-26.85,-37.14,-34.86,-40.76,-27.99,-25.49,-20.24,-27.24,-38.35,-34.77
2023,7,-45.55,-35.81,-42.64,-42.83,-41.91,-23.42,-26.77,-38.16,-35.38,-41.68,-28.55,-26.27,-21.16,-27.07,-38.14,-34.55
2023,8,-46.37,-38.61,-42.56,-43.49,-43.42,-24.35,-27.32,-39.3,-35.99,-42.63,-28.97,-26.51,-21.1,-27.45,-38.07,-35.53
2023,9,-48.07,-39.48,-42.92,-44.78,-45.16,-24.82,-27.93,-40.3,-35.84,-43.92,-29.58,-27.22,-21.29,-28.66,-38.78,-35.32
2023,10,-49.29,-40.84,-44.73,-45.56,-46.7,-26.58,-28.6,-41.64,-36.95,-45.56,-30.92,-28.1,-22.11,-29.46,-39.92,-36.65
2023,11,-49.87,-42.24,-45.03,-45.56,-46.85,-26.24,-28.88,-42.28,-36.87,-46.62,-31.53,-28.56,-22.71,-29.7,-40.17,-37.39
2023,12,-51.38,-42.15,-45.13,-46.03,-48.2,-26.05,-29.96,-43.16,-37.39,-47.27,-31.46,-28.37,-23.26,-30.06,-40.23,-37.28
2024,1,-50.88,-42.15,-45.04,-45.38,-48.04,-26.14,-29.45,-42.7,-37.51,-45.96,-31.55,-28.91,-23.35,-29.98,-40.31,-36.75
2024,2,-49.76,-41.0,-43.87,-45.66,-47.49,-25.47,-29.04,-42.62,-36.45,-45.63,-30.97,-28.17,-23.1,-29.55,-39.99,-36.87
2024,3,-48.83,-40.52,-44.5,-45.43,-45.78,-25.99,-28.02,-40.77,-35.86,-44.63,-30.6,-27.86,-22.42,-29.76,-38.97,-36.76
2024,4,-48.08,-39.79,-43.3,-43.96,-44.49,-25.11,-28.41,-39.95,-35.53,-43.87,-29.32,-26.82,-22.21,-29.01,-39.99,-35.59
2024,5,-47.45,-38.72,-43.49,-44.92,-44.16,-24.58,-27.76,-38.63,-35.65,-42.77,-29.71,-26.68,-21.07,-27.77,-38.78,-36.16
2024,6,-47.4,-38.67,-42.74,-44.58,-43.66,-24.12,-28.21,-38.75,-34.41,-42.67,-29.81,-26.33,-22.0,-27.26,-38.85,-35.74
2024,7,-48.43,-38.63,-43.04,-44.35,-44.23,-24.46,-28.12,-39.16,-35.88,-43.06,-29.57,-27.31,-22.15,-28.63,-38.46,-36.27
2024,8,-49.05,-39.77,-43.92,-44.94,-45.75,-26.16,-28.56,-40.34,-35.96,-44.49,-30.4,-26.89,-22.06,-28.34,-39.98,-35.94
2024,9,-50.69,-41.56,-44.4,-46.24,-46.18,-25.5,-29.12,-42.26,-36.75,-46.24,-31.08,-28.2,-22.96,-29.48,-40.54,-37.71
2024,10,-51.42,-42.58,-44.65,-47.24,-47.88,-26.69,-30.14,-42.91,-37.42,-47.53,-31.95,-28.46,-23.64,-30.45,-40.48,-38.5
2024,11,-53.37,-44.88,-45.29,-47.56,-48.93,-27.43,-29.86,-44.24,-38.34,-48.59,-31.95,-29.3,-23.79,-30.4,-40.99,-38.42
2024,12,-53.28,-44.56,-45.83,-47.16,-49.77,-27.3,-30.06,-44.74,-38.41,-48.28,-33.12,-29.38,-24.51,-30.9,-41.31,-39.06
